,src_nm,src_id,drug_raw_name,cas_cas_no,cas_pt,cas_source,cas_match,umls_pt,umls_cui,ind_raw_value,ind_raw_target,ind_raw_match,ind_umls_entry_term_match
2928,6,97,cottonseed oil,1429,1098,2,13,1315,73,1099,1279,0,30
2929,6,97,cottonseed oil,1429,1098,2,13,1315,73,1099,1399,0,14
2930,3,1346,Croton Oil,1428,1106,2,13,1323,75,214,259,0,21
2931,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,59,83,0,21
2932,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,60,84,0,21
2933,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,86,110,0,21
2934,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,87,111,0,21
2935,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,119,144,0,21
2936,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,164,201,0,21
2937,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,252,306,0,21
2938,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,253,307,0,22
2939,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,315,361,0,21
2940,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,466,386,0,22
2941,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,467,387,0,22
2942,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,581,509,0,22
2943,3,705,dan-shen root extract,1626,1583,2,0,1356,1256,656,583,0,21
2944,4,530,EUCALYPTUS OIL,1423,1345,2,13,1562,1054,576,503,0,13
2945,5,97,eucalyptus oil,1423,1345,2,13,1562,1054,619,53,0,21
2946,5,97,eucalyptus oil,1423,1345,2,13,1562,1054,619,455,0,16
2947,5,97,eucalyptus oil,1423,1345,2,13,1562,1054,619,551,0,21
2948,3,1009,fenugreek seed meal,1245,1703,0,13,1563,1537,334,381,0,21
2949,4,840,FEVERFEW EXTRACT,1611,998,2,0,1564,1252,231,279,0,13
2950,4,840,FEVERFEW EXTRACT,1611,998,2,0,1564,1252,251,305,0,13
2951,4,1281,GARLIC OIL,1424,1361,2,13,1760,1672,191,234,0,13
2952,4,1281,GARLIC OIL,1424,1361,2,13,1760,1672,331,378,0,13
2953,3,1433,Grape Seed Extract,354,1597,2,13,1586,1489,111,136,0,21
2954,3,1433,Grape Seed Extract,354,1597,2,13,1586,1489,112,137,0,21
2955,3,1433,Grape Seed Extract,354,1597,2,13,1586,1489,113,138,0,21
2956,3,1433,Grape Seed Extract,354,1597,2,13,1586,1489,604,534,0,22
2957,6,97,guar gum,1654,1368,2,13,1587,690,1106,1438,0,1
2958,6,97,guar gum,1654,1368,2,13,1587,690,1106,1279,0,30
2959,6,97,juniper tar,1440,1391,2,13,1613,107,1110,1280,0,1
2960,4,734,MALT SOUP EXTRACT,354,1597,2,13,1620,1238,183,225,0,13
2961,4,734,MALT SOUP EXTRACT,354,1597,2,13,1620,1238,217,264,0,13
2962,3,303,neem oil,1435,1513,2,13,1749,785,33,55,0,21
2963,3,303,neem oil,1435,1513,2,13,1749,785,34,56,0,21
2964,3,303,neem oil,1435,1513,2,13,1749,785,173,211,0,22
2965,3,303,neem oil,1435,1513,2,13,1749,785,184,226,0,21
2966,3,303,neem oil,1435,1513,2,13,1749,785,185,227,0,21
2967,3,303,neem oil,1435,1513,2,13,1749,785,478,391,0,21
2968,3,303,neem oil,1435,1513,2,13,1749,785,583,511,0,22
2969,3,303,neem oil,1435,1513,2,13,1749,785,626,557,0,21
2970,6,97,olive oil,1427,1524,2,13,1761,790,1087,1279,0,30
2971,3,520,peppermint oil,1436,1531,2,13,1769,794,101,126,0,21
2972,3,520,peppermint oil,1436,1531,2,13,1769,794,130,156,0,22
2973,3,520,peppermint oil,1436,1531,2,13,1769,794,168,205,0,21
2974,3,520,peppermint oil,1436,1531,2,13,1769,794,293,331,0,21
2975,3,520,peppermint oil,1436,1531,2,13,1769,794,578,505,0,22
2976,3,520,peppermint oil,1436,1531,2,13,1769,794,581,509,0,22
2977,6,97,peppermint oil,1436,1531,2,13,1769,794,1095,1048,0,15
2978,6,97,peppermint oil,1436,1531,2,13,1769,794,1095,1279,0,30
2979,3,1025,perilla seed oil,1230,1535,2,13,1772,796,92,117,0,21
2980,3,1025,perilla seed oil,1230,1535,2,13,1772,796,111,136,0,21
2981,3,1025,perilla seed oil,1230,1535,2,13,1772,796,604,534,0,22
2982,6,97,plantago seed,1462,1561,2,0,1782,1186,1053,1156,0,21
2983,6,73,poison oak extract,354,1597,2,13,1783,1470,830,746,0,21
2984,3,965,rice bran oil,1238,1346,2,0,1810,819,94,119,0,21
2985,3,965,rice bran oil,1238,1346,2,0,1810,819,106,131,0,22
2986,3,965,rice bran oil,1238,1346,2,0,1810,819,337,384,0,21
2987,3,965,rice bran oil,1238,1346,2,0,1810,819,492,411,0,22
2988,6,97,safflower oil,1426,1581,2,13,1827,114,1109,1492,0,1
2989,6,97,safflower oil,1426,1581,2,13,1827,114,1109,1279,0,30
2990,6,97,sesame oil,1439,1590,2,13,1830,115,1099,1279,0,30
2991,6,97,sesame oil,1439,1590,2,13,1830,115,1099,1399,0,14
2992,1,200,soybean oil,1425,1612,2,13,1854,123,344,951,0,14
2993,1,200,soybean oil,1425,1612,2,13,1854,123,344,1010,0,14
2994,1,147,soybean oil,1425,1612,2,13,1854,123,405,1404,0,22
2995,1,200,soybean oil,1425,1612,2,13,1854,123,344,1431,0,14
2996,1,200,soybean oil,1425,1612,2,13,1854,123,344,1075,0,29
2997,1,200,soybean oil,1425,1612,2,13,1854,123,344,1503,0,14
2998,6,97,soybean oil,1425,1612,2,13,1854,123,1110,1280,0,1
2999,3,1419,Tea Tree Oil,1242,1522,2,0,1865,1108,83,107,0,21
3000,3,1419,Tea Tree Oil,1242,1522,2,0,1865,1108,84,108,0,21
3001,3,473,turmeric extract,1446,1644,2,13,1885,849,113,138,0,21
3002,3,473,turmeric extract,1446,1644,2,13,1885,849,604,534,0,22
3003,3,1368,Liver Extracts,1434,1400,2,0,1619,108,314,360,0,21
3004,3,1368,Liver Extracts,1434,1400,2,0,1619,108,315,361,0,21
3005,1,238,placenta extract,354,1597,2,13,1781,1481,449,1385,0,16
3006,3,1408,Fluorodeoxyglucose F18,1170,1355,2,13,1570,261,476,389,0,13
3007,3,1408,Fluorodeoxyglucose F18,1170,1355,2,13,1570,261,624,555,0,13
3008,1,35,samarium sm 153 lexidronam,409,1584,2,13,1828,1484,462,1258,0,14
3009,6,105,samarium Sm 153 lexidronam pentasodium,438,1585,2,13,1829,1590,915,821,0,21
3010,4,1202,STRONTIUM-89 CHLORIDE,802,1616,2,0,1860,1532,576,503,0,13
3011,0,97,8-oxo-dGTP,323,465,2,0,615,1090,1065,1207,0,22
3012,0,97,(2-chloroethyl)phosphonic acid,457,1335,2,0,4,1575,1119,1290,0,22
3013,3,538,"1,9-dimethylmethylene blue",592,49,2,13,64,158,111,136,0,21
3014,3,538,"1,9-dimethylmethylene blue",592,49,2,13,64,158,214,259,0,21
3015,3,538,"1,9-dimethylmethylene blue",592,49,2,13,64,158,590,518,0,22
3016,3,538,"1,9-dimethylmethylene blue",592,49,2,13,64,158,623,554,0,22
3017,3,1167,192 IgG-saporin,354,1597,2,13,137,1137,174,212,0,22
3018,3,1167,192 IgG-saporin,354,1597,2,13,137,1137,468,388,0,22
3019,3,1167,192 IgG-saporin,354,1597,2,13,137,1137,543,472,0,22
3020,3,1167,192 IgG-saporin,354,1597,2,13,137,1137,549,478,0,21
3021,3,931,"2,2'-azobis(2-amidinopropane)",262,117,2,13,152,210,527,448,0,22
3022,3,931,"2,2'-azobis(2-amidinopropane)",262,117,2,13,152,210,549,478,0,21
3023,3,931,"2,2'-azobis(2-amidinopropane)",262,117,2,13,152,210,568,495,0,22
3024,3,911,nicotinoyl-GABA,737,1514,2,13,1750,786,59,83,0,21
3025,3,911,nicotinoyl-GABA,737,1514,2,13,1750,786,113,138,0,21
3026,3,911,nicotinoyl-GABA,737,1514,2,13,1750,786,168,205,0,21
3027,3,911,nicotinoyl-GABA,737,1514,2,13,1750,786,548,477,0,21
3028,3,911,nicotinoyl-GABA,737,1514,2,13,1750,786,581,509,0,22
3029,3,911,nicotinoyl-GABA,737,1514,2,13,1750,786,604,534,0,22
3030,3,911,nicotinoyl-GABA,737,1514,2,13,1750,786,656,583,0,21
3031,3,1124,panipenem-betamipron,316,1529,2,0,1767,1074,80,104,0,21
3032,3,1124,panipenem-betamipron,316,1529,2,0,1767,1074,83,107,0,21
3033,3,921,peptide-Gly-Leu-amide,27,1532,2,13,1770,795,83,107,0,21
3034,3,1042,piroxicam-beta-cyclodextrin,1704,1545,2,0,1780,1086,59,83,0,21
3035,3,1042,piroxicam-beta-cyclodextrin,1704,1545,2,0,1780,1086,60,84,0,21
3036,3,1042,piroxicam-beta-cyclodextrin,1704,1545,2,0,1780,1086,86,110,0,21
3037,3,1042,piroxicam-beta-cyclodextrin,1704,1545,2,0,1780,1086,87,111,0,21
3038,3,1042,piroxicam-beta-cyclodextrin,1704,1545,2,0,1780,1086,119,144,0,21
3039,3,1042,piroxicam-beta-cyclodextrin,1704,1545,2,0,1780,1086,581,509,0,22
3040,3,1042,piroxicam-beta-cyclodextrin,1704,1545,2,0,1780,1086,656,583,0,21
3041,3,414,polychlorodibenzo-4-dioxin,756,1718,2,13,1786,805,233,284,0,22
3042,3,414,polychlorodibenzo-4-dioxin,756,1718,2,13,1786,805,665,595,0,4
3043,3,317,poly-gamma-benzyl-L-glutamate,619,1547,2,13,1785,804,189,231,0,13
3044,4,1178,"POTASSIUM,CHELATED",354,1597,2,13,1800,1494,336,383,0,13
3045,3,625,pyroglutamyl-histidyl-glycine,1256,1563,2,13,1804,816,111,136,0,21
3046,3,625,pyroglutamyl-histidyl-glycine,1256,1563,2,13,1804,816,88,112,0,21
3047,3,625,pyroglutamyl-histidyl-glycine,1256,1563,2,13,1804,816,125,151,0,21
3048,3,625,pyroglutamyl-histidyl-glycine,1256,1563,2,13,1804,816,168,205,0,21
3049,3,1058,quinupristin-dalfopristin,224,1138,2,0,1807,1290,80,104,0,21
3050,3,1058,quinupristin-dalfopristin,224,1138,2,0,1807,1290,83,107,0,21
3051,3,1058,quinupristin-dalfopristin,224,1138,2,0,1807,1290,235,286,0,13
3052,3,1058,quinupristin-dalfopristin,224,1138,2,0,1807,1290,606,536,0,22
3053,6,76,rose bengal sodium I 125,106,1570,2,10,1811,1187,1138,1330,0,14
3054,6,76,rose bengal sodium I 131,610,1571,2,2,1812,1188,1001,989,0,14
3055,6,76,rose bengal sodium I 131,610,1571,2,2,1812,1188,1001,1086,0,20
3056,3,1262,S-nitro-N-acetylpenicillamine,354,1597,2,13,1821,1283,164,201,0,21
3057,3,1262,S-nitro-N-acetylpenicillamine,354,1597,2,13,1821,1283,547,476,0,22
3058,0,97,sodium dithionite,1393,1605,2,0,1849,121,1141,1336,0,14
3059,3,557,sodium thiosulfate,1391,1608,2,13,1851,833,80,104,0,21
3060,3,557,sodium thiosulfate,1391,1608,2,13,1851,833,100,125,0,21
3061,3,557,sodium thiosulfate,1391,1608,2,13,1851,833,83,107,0,21
3062,3,557,sodium thiosulfate,1391,1608,2,13,1851,833,113,138,0,21
3063,3,557,sodium thiosulfate,1391,1608,2,13,1851,833,123,149,0,21
3064,3,557,sodium thiosulfate,1391,1608,2,13,1851,833,171,208,0,13
3065,3,557,sodium thiosulfate,1391,1608,2,13,1851,833,604,534,0,22
3066,4,392,sodium thiosulfate,1391,1608,2,13,1851,833,127,153,0,13
3067,4,392,sodium thiosulfate,1391,1608,2,13,1851,833,228,275,0,13
3068,4,392,sodium thiosulfate,1391,1608,2,13,1851,833,679,614,0,13
3069,6,97,sodium thiosulfate,1391,1608,2,13,1851,833,884,793,0,21
3070,6,97,sodium thiosulfate,1391,1608,2,13,1851,833,884,967,0,14
3071,6,76,strontium chloride Sr 85,609,1615,2,13,1859,1241,1138,1330,0,14
3072,3,1150,tris(2-carboxyethyl)phosphine,1092,1637,2,13,1880,1106,476,389,0,13
3073,3,753,tris(chloroethyl)phosphate,135,1638,2,0,1881,846,254,308,0,13
3074,3,747,Val-Leu-Arg-p-nitroanilide,1193,1650,2,13,1889,1049,178,216,0,13
3075,3,747,Val-Leu-Arg-p-nitroanilide,1193,1650,2,13,1889,1049,180,221,0,13
3076,3,747,Val-Leu-Arg-p-nitroanilide,1193,1650,2,13,1889,1049,476,389,0,13
3077,3,972,Zn(II)-phthalocyanine,347,1661,2,0,1892,854,214,259,0,21
3078,3,972,Zn(II)-phthalocyanine,347,1661,2,0,1892,854,590,518,0,22
3079,3,972,Zn(II)-phthalocyanine,347,1661,2,0,1892,854,623,554,0,22
3080,3,901,8-chloro-cyclic adenosine monophosphate,835,1633,2,0,606,479,111,136,0,21
3081,3,901,8-chloro-cyclic adenosine monophosphate,835,1633,2,0,606,479,466,386,0,22
3082,3,546,"adenosine-3',5'-cyclic phosphorothioate",595,522,2,13,676,506,235,286,0,13
3083,3,546,"adenosine-3',5'-cyclic phosphorothioate",595,522,2,13,676,506,605,535,0,22
3084,3,1197,"8-(4-chlorophenylthio)guanosine 3',5'-cyclic monophosphorothioate",354,1597,2,13,598,1209,235,286,0,13
3085,6,106,abacavir succinate,461,486,2,13,637,1700,939,841,0,21
3086,5,97,abacavir sulfate,509,487,2,13,638,1414,11,8,0,21
3087,5,97,abacavir sulfate,509,487,2,13,638,1414,11,21,0,21
3088,5,97,abacavir sulfate,509,487,2,13,638,1414,11,459,0,14
3089,5,97,abacavir sulfate,509,487,2,13,638,1414,17,23,0,21
3090,5,97,abacavir sulfate,509,487,2,13,638,1414,532,458,0,22
3091,6,107,abacavir sulfate,509,487,2,13,638,1414,939,841,0,21
3092,6,108,abetimus sodium,466,488,2,13,639,1837,1204,1115,0,22
3093,6,108,abetimus sodium,466,488,2,13,639,1837,1204,1001,0,1
3094,6,108,abetimus sodium,466,488,2,13,639,1837,1204,1434,0,14
3095,0,97,abiraterone acetate,408,489,2,13,640,1730,918,822,0,21
3096,0,97,abiraterone acetate,408,489,2,13,640,1730,991,974,0,22
3097,6,116,abiraterone acetate,408,489,2,13,640,1730,974,915,0,1
3098,6,99,ablukast sodium,1703,490,2,13,641,1825,840,755,0,21
3099,6,99,ablukast sodium,1703,490,2,13,641,1825,840,1158,0,22
3100,5,97,acamprosate calcium,1382,491,2,13,643,1333,3,10,0,21
3101,5,97,acamprosate calcium,1382,491,2,13,643,1333,3,11,0,14
3102,0,97,acebutolol hydrochloride,735,492,2,13,644,1315,836,752,0,21
3103,0,97,acebutolol hydrochloride,735,492,2,13,644,1315,902,807,0,21
3104,0,97,acebutolol hydrochloride,735,492,2,13,644,1315,954,874,0,22
3105,0,97,acebutolol hydrochloride,735,492,2,13,644,1315,1172,1429,0,22
3106,1,195,acebutolol hydrochloride,735,492,2,13,644,1315,402,378,0,14
3107,1,195,acebutolol hydrochloride,735,492,2,13,644,1315,402,1307,0,14
3108,1,195,acebutolol hydrochloride,735,492,2,13,644,1315,402,1494,0,14
3109,1,195,acebutolol hydrochloride,735,492,2,13,644,1315,402,646,0,14
3110,6,97,acebutolol hydrochloride,735,492,2,13,644,1315,829,745,0,22
3111,6,87,acecainide hydrochloride,730,493,2,13,645,1152,837,753,0,21
3112,6,87,acecainide hydrochloride,730,493,2,13,645,1152,967,905,0,22
3113,3,619,acefyllin piperazinate,510,494,2,0,646,497,79,103,0,21
3114,3,619,acefyllin piperazinate,510,494,2,0,646,497,130,156,0,22
3115,3,619,acefyllin piperazinate,510,494,2,0,646,497,139,176,0,22
3116,3,619,acefyllin piperazinate,510,494,2,0,646,497,581,509,0,22
3117,3,619,acefyllin piperazinate,510,494,2,0,646,497,628,559,0,21
3118,6,94,aceglutamide aluminum,222,495,2,13,647,948,857,770,0,21
3119,6,83,acepromazine maleate,764,496,2,13,648,4,1151,1370,0,8
3120,6,83,acepromazine maleate,764,496,2,13,648,4,1151,1370,0,7
3121,1,166,acetazolamide sodium,341,497,2,13,649,1240,395,1278,0,14
3122,1,166,acetazolamide sodium,341,497,2,13,649,1240,395,665,0,14
3123,1,166,acetazolamide sodium,341,497,2,13,649,1240,395,921,0,30
3124,1,166,acetazolamide sodium,341,497,2,13,649,1240,395,950,0,14
3125,1,166,acetazolamide sodium,341,497,2,13,649,1240,395,1017,0,14
3126,1,166,acetazolamide sodium,341,497,2,13,649,1240,395,1140,0,16
3127,1,166,acetazolamide sodium,341,497,2,13,649,1240,395,939,0,26
3128,1,166,acetazolamide sodium,341,497,2,13,649,1240,395,1366,0,14
3129,3,508,ethyl acetimidate,6,1338,2,13,1555,678,476,389,0,13
3130,3,424,methyl acetimidate,379,1419,2,13,1637,707,476,389,0,13
3131,3,1013,N-(3-phenoxycinnamyl)acetohydroxamic acid,67,1467,2,13,1691,1021,235,286,0,13
3132,3,1013,N-(3-phenoxycinnamyl)acetohydroxamic acid,67,1467,2,13,1691,1021,495,414,0,22
3133,6,73,acetophenazine maleate,1034,500,2,13,650,1233,930,831,0,21
3134,6,74,acetosulfone sodium,229,501,2,13,651,1779,864,776,0,21
3135,1,126,acetylcholine chloride,1101,502,2,13,655,595,437,917,0,19
3136,1,126,acetylcholine chloride,1101,502,2,13,655,595,437,1142,0,19
3137,1,126,acetylcholine chloride,1101,502,2,13,655,595,437,1268,0,19
3138,1,126,acetylcholine chloride,1101,502,2,13,655,595,437,738,0,19
3139,6,97,acetylcholine chloride,1101,502,2,13,655,595,966,905,0,22
3140,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,59,83,0,21
3141,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,60,84,0,21
3142,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,86,110,0,21
3143,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,87,111,0,21
3144,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,119,144,0,21
3145,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,168,205,0,21
3146,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,195,238,0,22
3147,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,235,286,0,13
3148,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,315,361,0,21
3149,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,581,509,0,22
3150,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,594,522,0,22
3151,3,427,acetylsalicylic acid lysinate,795,505,2,13,658,950,656,583,0,21
3152,0,97,aclidinium bromide,710,506,2,13,659,1785,961,888,0,22
3153,0,97,aclidinium bromide,710,506,2,13,659,1785,1063,1205,0,22
3154,6,114,aclidinium bromide,710,506,2,13,659,1785,1203,937,0,14
3155,6,114,aclidinium bromide,710,506,2,13,659,1785,1203,1431,0,14
3156,6,114,acotiamide hydrochloride,503,507,2,13,660,1712,1023,1057,0,14
3157,6,75,actinoquinol sodium,1310,511,2,13,664,1486,1212,1473,0,21
3158,6,94,acyclovir sodium,1262,512,2,13,665,1153,939,841,0,21
3159,3,644,acyclovir triphosphate,1209,513,2,13,666,501,83,107,0,21
3160,3,644,acyclovir triphosphate,1209,513,2,13,666,501,124,150,0,21
3161,3,644,acyclovir triphosphate,1209,513,2,13,666,501,235,286,0,13
3162,6,100,adaprolol maleate,183,514,2,13,667,1352,901,806,0,21
3163,6,100,adaprolol maleate,183,514,2,13,667,1352,901,876,0,7
3164,6,100,adaprolol maleate,183,514,2,13,667,1352,901,876,0,8
3165,6,103,adatanserin hydrochloride,357,515,2,13,668,1790,835,751,0,21
3166,2,1444,Adefovir Dipivoxil,340,516,2,13,669,1313,268,1276,0,1
3167,2,1444,Adefovir Dipivoxil,340,516,2,13,669,1313,268,1275,0,1
3168,2,1444,Adefovir Dipivoxil,340,516,2,13,669,1313,268,936,0,1
3169,3,1251,adefovir dipivoxil,340,516,2,13,669,1313,83,107,0,21
3170,3,1251,adefovir dipivoxil,340,516,2,13,669,1313,89,113,0,21
3171,3,1251,adefovir dipivoxil,340,516,2,13,669,1313,124,150,0,21
3172,3,1251,adefovir dipivoxil,340,516,2,13,669,1313,235,286,0,13
3173,3,1251,adefovir dipivoxil,340,516,2,13,669,1313,550,479,0,22
3174,3,1251,adefovir dipivoxil,340,516,2,13,669,1313,629,560,0,22
3175,6,106,adefovir dipivoxil,340,516,2,13,669,1313,939,841,0,21
3176,5,97,adefovir dipivoxil,340,516,2,13,669,1313,17,23,0,21
3177,0,97,flavin adenine dinucleotide,364,1354,2,0,1569,94,984,943,0,14
3178,3,845,thiazole-4-carboxamide adenine dinucleotide,1504,1627,2,13,1869,843,235,286,0,13
3179,3,405,adenosine 5'-methylenediphosphate,792,519,2,13,670,502,235,286,0,13
3180,3,606,adenosine 5'-O-(2-thiotriphosphate),1107,517,2,13,671,503,50,74,0,13
3181,3,606,adenosine 5'-O-(2-thiotriphosphate),1107,517,2,13,671,503,476,389,0,13
3182,3,607,adenosine 5'-O-(3-thiotriphosphate),745,518,2,13,672,504,50,74,0,13
3183,3,607,adenosine 5'-O-(3-thiotriphosphate),745,518,2,13,672,504,476,389,0,13
3184,3,725,adenosine diphosphate-ferric chelate,354,1597,2,13,673,505,171,208,0,13
3185,3,725,adenosine diphosphate-ferric chelate,354,1597,2,13,673,505,482,395,0,22
3186,2,1436,Adenosine monophosphate,1117,520,2,0,674,5,264,1241,0,15
3187,2,1436,Adenosine monophosphate,1117,520,2,0,674,5,264,992,0,28
3188,2,1436,Adenosine monophosphate,1117,520,2,0,674,5,264,993,0,16
3189,4,260,Adenosine Monophosphate,1117,520,2,0,674,5,552,481,0,13
3190,2,1437,Adenosine triphosphate,1015,521,2,13,675,6,264,1241,0,15
3191,2,1437,Adenosine triphosphate,1015,521,2,13,675,6,264,992,0,28
3192,2,1437,Adenosine triphosphate,1015,521,2,13,675,6,264,993,0,16
3193,3,495,cytidylyl adenosine,599,1131,2,13,1348,638,235,286,0,13
3194,3,517,"1,N(6)-ethenoadenosine diphosphate",812,51,2,13,66,160,180,221,0,13
3195,3,517,"1,N(6)-ethenoadenosine diphosphate",812,51,2,13,66,160,256,310,0,13
3196,3,517,"1,N(6)-ethenoadenosine diphosphate",812,51,2,13,66,160,476,389,0,13
3197,3,517,"1,N(6)-ethenoadenosine diphosphate",812,51,2,13,66,160,497,417,0,13
3198,3,830,"2',3'-(O-(2,4,6-trinitrocyclohexadienylidine))adenosine 5'-diphosphate",1519,106,2,13,140,203,180,221,0,13
3199,3,830,"2',3'-(O-(2,4,6-trinitrocyclohexadienylidine))adenosine 5'-diphosphate",1519,106,2,13,140,203,256,310,0,13
3200,3,830,"2',3'-(O-(2,4,6-trinitrocyclohexadienylidine))adenosine 5'-diphosphate",1519,106,2,13,140,203,476,389,0,13
3201,3,830,"2',3'-(O-(2,4,6-trinitrocyclohexadienylidine))adenosine 5'-diphosphate",1519,106,2,13,140,203,497,417,0,13
3202,3,552,"2',3'-dialdehyde ATP",986,107,2,13,141,201,50,74,0,13
3203,3,552,"2',3'-dialdehyde ATP",986,107,2,13,141,201,476,389,0,13
3204,3,920,"2',3'-O-(2,4,6-trinitro-cyclohexadienylidine)adenosine 5'-triphosphate",1129,1620,2,0,142,202,180,221,0,13
3205,3,920,"2',3'-O-(2,4,6-trinitro-cyclohexadienylidine)adenosine 5'-triphosphate",1129,1620,2,0,142,202,256,310,0,13
3206,3,920,"2',3'-O-(2,4,6-trinitro-cyclohexadienylidine)adenosine 5'-triphosphate",1129,1620,2,0,142,202,476,389,0,13
3207,3,920,"2',3'-O-(2,4,6-trinitro-cyclohexadienylidine)adenosine 5'-triphosphate",1129,1620,2,0,142,202,497,417,0,13
3208,3,881,2-azidoadenosine 5'-triphosphate,1316,175,2,13,227,257,50,74,0,13
3209,3,881,2-azidoadenosine 5'-triphosphate,1316,175,2,13,227,257,476,389,0,13
3210,3,800,3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate,1485,213,2,13,286,299,50,74,0,13
3211,3,800,3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate,1485,213,2,13,286,299,315,361,0,21
3212,3,800,3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate,1485,213,2,13,286,299,476,389,0,13
3213,3,800,3'-O-(4-benzoyl)benzoyladenosine 5'-triphosphate,1485,213,2,13,286,299,594,522,0,22
3214,3,918,3'-O-(N-methylanthraniloyl) ATP,1540,214,2,13,287,300,50,74,0,13
3215,3,918,3'-O-(N-methylanthraniloyl) ATP,1540,214,2,13,287,300,180,221,0,13
3216,3,918,3'-O-(N-methylanthraniloyl) ATP,1540,214,2,13,287,300,256,310,0,13
3217,3,918,3'-O-(N-methylanthraniloyl) ATP,1540,214,2,13,287,300,476,389,0,13
3218,3,918,3'-O-(N-methylanthraniloyl) ATP,1540,214,2,13,287,300,497,417,0,13
3219,3,547,8-azidoadenosine 5'-triphosphate,960,456,2,13,603,476,50,74,0,13
3220,3,547,8-azidoadenosine 5'-triphosphate,960,456,2,13,603,476,476,389,0,13
3221,3,601,8-azidoadenosine diphosphate,1090,457,2,13,604,477,50,74,0,13
3222,3,601,8-azidoadenosine diphosphate,1090,457,2,13,604,477,476,389,0,13
3223,3,307,"alpha,beta-methyleneadenosine 5'-triphosphate",1317,1665,2,13,708,514,111,136,0,21
3224,6,94,adinazolam mesylate,1057,524,2,13,678,1064,877,789,0,21
3225,3,364,adrenocorticotropin zinc,956,525,2,13,679,508,324,371,0,22
3226,3,364,adrenocorticotropin zinc,956,525,2,13,679,508,325,372,0,22
3227,6,109,adrogolide hydrochloride,455,526,2,13,680,1713,1205,1005,0,22
3228,6,109,adrogolide hydrochloride,455,526,2,13,680,1713,1205,1265,0,14
3229,6,109,adrogolide hydrochloride,455,526,2,13,680,1713,1205,1431,0,14
3230,6,118,afatinib dimaleate,1532,529,2,13,681,1878,915,821,0,21
3231,6,116,afegostat tartrate,1657,530,2,13,682,1826,1184,334,0,14
3232,6,106,alatrofloxacin mesylate,430,532,2,13,684,1415,863,775,0,21
3233,3,676,albendazole sulfone,1351,534,2,13,685,510,75,99,0,21
3234,3,676,albendazole sulfone,1351,534,2,13,685,510,83,107,0,21
3235,3,676,albendazole sulfone,1351,534,2,13,685,510,114,139,0,21
3236,3,675,albendazole sulfoxide,971,533,2,0,686,511,75,99,0,21
3237,3,675,albendazole sulfoxide,971,533,2,0,686,511,93,118,0,21
3238,3,675,albendazole sulfoxide,971,533,2,0,686,511,83,107,0,21
3239,3,675,albendazole sulfoxide,971,533,2,0,686,511,114,139,0,21
3240,3,675,albendazole sulfoxide,971,533,2,0,686,511,116,141,0,3
3241,1,26,albuterol sulfate,909,536,2,13,687,1321,348,1352,0,12
3242,1,26,albuterol sulfate,909,536,2,13,687,1321,348,858,0,14
3243,1,26,albuterol sulfate,909,536,2,13,687,1321,348,889,0,14
3244,1,145,albuterol sulfate,909,536,2,13,687,1321,423,1035,0,14
3245,1,26,albuterol sulfate,909,536,2,13,687,1321,348,1352,0,12
3246,5,97,albuterol sulfate,909,536,2,13,687,1321,620,169,0,22
3247,5,97,albuterol sulfate,909,536,2,13,687,1321,620,551,0,21
3248,5,97,albuterol sulfate,909,536,2,13,687,1321,620,577,0,22
3249,6,84,albuterol sulfate,909,536,2,13,687,1321,960,887,0,22
3250,0,97,alclometasone dipropionate,1214,537,2,13,688,512,855,768,0,21
3251,3,594,alclometasone dipropionate,1214,537,2,13,688,512,44,68,0,22
3252,3,594,alclometasone dipropionate,1214,537,2,13,688,512,86,110,0,21
3253,3,594,alclometasone dipropionate,1214,537,2,13,688,512,298,338,0,22
3254,3,594,alclometasone dipropionate,1214,537,2,13,688,512,324,371,0,22
3255,3,594,alclometasone dipropionate,1214,537,2,13,688,512,325,372,0,22
